FID,VolcanoNumber,VolcanoName,ExplosivityIndexMax,StartDate,StartDateYear,StartDateMonth,StartDateDay,EndDate,EndDateYear,EndDateMonth,EndDateDay,ContinuingEruption,LatitudeDecimal,LongitudeDecimal,GeoLocation,Activity_ID
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e53,284040,Miyakejima,1,20050412,2005,4,12,20050518,2005,5,18,FALSE,34.094,139.526,"139.526,34.094",18276
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e52,284040,Miyakejima,1,20060217,2006,2,17,20060217,2006,2,17,FALSE,34.094,139.526,"139.526,34.094",18277
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e51,284040,Miyakejima,1,20060823,2006,8,23,20060823,2006,8,23,FALSE,34.094,139.526,"139.526,34.094",18278
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e50,284040,Miyakejima,1,20080107,2008,1,7,20080107,2008,1,7,FALSE,34.094,139.526,"139.526,34.094",18279
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e4f,284040,Miyakejima,1,20080508,2008,5,8,20080508,2008,5,8,FALSE,34.094,139.526,"139.526,34.094",18280
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e4e,284040,Miyakejima,2,19620824,1962,8,24,19620827,1962,8,27,FALSE,34.094,139.526,"139.526,34.094",18271
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e4d,284040,Miyakejima,3,19831003,1983,10,3,19831004,1983,10,4,FALSE,34.094,139.526,"139.526,34.094",18272
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e4c,284040,Miyakejima,3,20000627,2000,6,27,20000928,2000,9,28,FALSE,34.094,139.526,"139.526,34.094",18273
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e4b,284040,Miyakejima,2,20010111,2001,1,11,20021124,2002,11,24,FALSE,34.094,139.526,"139.526,34.094",18274
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e4a,284070,Myojinsho,2,19600721,1960,7,21,,,,,FALSE,31.888,139.918,"139.918,31.888",18322
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e49,284070,Myojinsho,2,19700129,1970,1,29,19700616,1970,6,16,FALSE,31.888,139.918,"139.918,31.888",18323
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e48,284096,Nishinoshima,2,19730412,1973,4,12,19740505,1974,5,5,FALSE,27.247,140.874,"140.874,27.247",18358
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e47,284096,Nishinoshima,2,20131120,2013,11,20,20151117,2015,11,17,FALSE,27.247,140.874,"140.874,27.247",20916
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e46,284096,Nishinoshima,2,20170418,2017,4,18,20170817,2017,8,17,FALSE,27.247,140.874,"140.874,27.247",22207
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e45,284096,Nishinoshima,1,20180712,2018,7,12,20180721,2018,7,21,FALSE,27.247,140.874,"140.874,27.247",22280
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e44,284096,Nishinoshima,1,20191205,2019,12,5,20200604,2020,6,4,TRUE,27.247,140.874,"140.874,27.247",22340
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e43,284090,Izu-Torishima,0,19651113,1965,11,13,19651205,1965,12,5,FALSE,30.484,140.303,"140.303,30.484",18370
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e42,284090,Izu-Torishima,2,19751002,1975,10,2,,,,,FALSE,30.484,140.303,"140.303,30.484",18371
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e41,284090,Izu-Torishima,2,20020812,2002,8,12,20020820,2002,8,20,FALSE,30.484,140.303,"140.303,30.484",18372
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e40,284100,Kaitoku Seamount,0,19840308,1984,3,8,19840326,1984,3,26,FALSE,26.127,141.102,"141.102,26.127",18374
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e3f,284120,Ioto,1,19820309,1982,3,9,19820310,1982,3,10,FALSE,24.751,141.289,"141.289,24.751",18416
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e3e,284120,Ioto,1,19821128,1982,11,28,19821216,1982,12,16,FALSE,24.751,141.289,"141.289,24.751",18417
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e3d,284120,Ioto,1,19940822,1994,8,22,19940822,1994,8,22,FALSE,24.751,141.289,"141.289,24.751",18419
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e3c,284120,Ioto,1,19990910,1999,9,10,19990910,1999,9,10,FALSE,24.751,141.289,"141.289,24.751",18420
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e3b,284120,Ioto,1,20010921,2001,9,21,20011023,2001,10,23,FALSE,24.751,141.289,"141.289,24.751",18421
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e3a,284120,Ioto,1,20120210,2012,2,10,20120502,2012,5,2,FALSE,24.751,141.289,"141.289,24.751",20772
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e39,284120,Ioto,1,19671223,1967,12,23,19671223,1967,12,23,FALSE,24.751,141.289,"141.289,24.751",18409
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e38,284120,Ioto,1,19690112,1969,1,12,19690121,1969,1,21,FALSE,24.751,141.289,"141.289,24.751",18410
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e37,284120,Ioto,1,19691201,1969,12,1,19691201,1969,12,1,FALSE,24.751,141.289,"141.289,24.751",18411
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e36,284120,Ioto,1,19760116,1976,1,16,,,,,FALSE,24.751,141.289,"141.289,24.751",18413
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e35,284120,Ioto,1,19781211,1978,12,11,19781211,1978,12,11,FALSE,24.751,141.289,"141.289,24.751",18414
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e34,284120,Ioto,1,19800313,1980,3,13,19800313,1980,3,13,FALSE,24.751,141.289,"141.289,24.751",18415
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e33,284131,Minami-Hiyoshi,0,19750825,1975,8,25,,,,,FALSE,23.5,141.935,"141.935,23.5",18424
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e32,284133,Fukujin,0,19680916,1968,9,16,,,,,FALSE,21.93,143.47,"143.47,21.93",18094
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e31,284133,Fukujin,1,19730927,1973,9,27,19740305,1974,3,5,FALSE,21.93,143.47,"143.47,21.93",18434
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e30,284130,Fukutoku-Oka-no-Ba,1,19921110,1992,11,10,19930909,1993,9,9,FALSE,24.285,141.481,"141.481,24.285",18458
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e2f,284130,Fukutoku-Oka-no-Ba,1,20050702,2005,7,2,20050721,2005,7,21,FALSE,24.285,141.481,"141.481,24.285",18467
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e2e,284130,Fukutoku-Oka-no-Ba,1,20100203,2010,2,3,20100408,2010,4,8,FALSE,24.285,141.481,"141.481,24.285",18469
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e2d,284130,Fukutoku-Oka-no-Ba,2,19731218,1973,12,18,19740216,1974,2,16,FALSE,24.285,141.481,"141.481,24.285",17597
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e2c,284130,Fukutoku-Oka-no-Ba,2,19741224,1974,12,24,19751113,1975,11,13,FALSE,24.285,141.481,"141.481,24.285",17598
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e2b,284130,Fukutoku-Oka-no-Ba,2,19860118,1986,1,18,19860328,1986,3,28,FALSE,24.285,141.481,"141.481,24.285",17600
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e2a,284130,Fukutoku-Oka-no-Ba,0,19870714,1987,7,14,19870830,1987,8,30,FALSE,24.285,141.481,"141.481,24.285",17602
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e29,284141,Ahyi,0,20010424,2001,4,24,20010425,2001,4,25,FALSE,20.42,145.03,"145.03,20.42",18474
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e28,284141,Ahyi,0,20140424,2014,4,24,20140517,2014,5,17,FALSE,20.42,145.03,"145.03,20.42",20936
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e27,284142,Supply Reef,0,19690311,1969,3,11,19690313,1969,3,13,FALSE,20.13,145.1,"145.1,20.13",18475
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e26,284142,Supply Reef,0,19890921,1989,9,21,19891227,1989,12,27,FALSE,20.13,145.1,"145.1,20.13",18477
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e25,284140,Farallon de Pajaros,0,19670327,1967,3,27,19670410,1967,4,10,FALSE,20.546,144.893,"144.893,20.546",18494
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e24,284170,Pagan,1,19960702,1996,7,2,,,,,FALSE,18.13,145.8,"145.8,18.13",18521
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e23,284170,Pagan,1,20061204,2006,12,4,20061208,2006,12,8,FALSE,18.13,145.8,"145.8,18.13",18522
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e22,284170,Pagan,1,20100503,2010,5,3,20100811,2010,8,11,FALSE,18.13,145.8,"145.8,18.13",18524
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e21,284170,Pagan,2,20110423,2011,4,23,20110901,2011,9,1,FALSE,18.13,145.8,"145.8,18.13",20803
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e20,284170,Pagan,2,20121030,2012,10,30,20121211,2012,12,11,FALSE,18.13,145.8,"145.8,18.13",20804
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e1f,284170,Pagan,4,19810515,1981,5,15,19850501,1985,5,1,FALSE,18.13,145.8,"145.8,18.13",18515
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e1e,284170,Pagan,1,19870904,1987,9,4,19870904,1987,9,4,FALSE,18.13,145.8,"145.8,18.13",18516
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e1d,284170,Pagan,2,19880824,1988,8,24,19881012,1988,10,12,FALSE,18.13,145.8,"145.8,18.13",18518
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e1c,284170,Pagan,1,19920413,1992,4,13,19920413,1992,4,13,FALSE,18.13,145.8,"145.8,18.13",18519
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e1b,284170,Pagan,2,19930115,1993,1,15,19931116,1993,11,16,FALSE,18.13,145.8,"145.8,18.13",18520
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e1a,284202,Ruby,0,19660421,1966,4,21,19660516,1966,5,16,FALSE,15.62,145.57,"145.57,15.62",18533
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e19,284202,Ruby,0,19951011,1995,10,11,19951025,1995,10,25,FALSE,15.62,145.57,"145.57,15.62",18534
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e18,284200,Anatahan,3,20030510,2003,5,10,20030712,2003,7,12,FALSE,16.35,145.67,"145.67,16.35",18535
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e17,284200,Anatahan,3,20040412,2004,4,12,20050903,2005,9,3,FALSE,16.35,145.67,"145.67,16.35",18536
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e16,284200,Anatahan,2,20060320,2006,3,20,20060626,2006,6,26,FALSE,16.35,145.67,"145.67,16.35",18537
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e15,284200,Anatahan,2,20071127,2007,11,27,20080809,2008,8,9,FALSE,16.35,145.67,"145.67,16.35",18538
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e14,284211,NW Rota-1,0,20030702,2003,7,2,20100316,2010,3,16,FALSE,14.601,144.775,"144.775,14.601",18539
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e13,285020,Hokkaido-Komagatake,1,19960305,1996,3,5,19960312,1996,3,12,FALSE,42.063,140.677,"140.677,42.063",18580
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e12,285020,Hokkaido-Komagatake,2,19981025,1998,10,25,19981025,1998,10,25,FALSE,42.063,140.677,"140.677,42.063",18581
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e11,285020,Hokkaido-Komagatake,1,20000904,2000,9,4,20001108,2000,11,8,FALSE,42.063,140.677,"140.677,42.063",18582
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e10,285030,Toya,2,20000331,2000,3,31,20010915,2001,9,15,FALSE,42.544,140.839,"140.839,42.544",18602
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e0f,285030,Toya,3,19770807,1977,8,7,19820316,1982,3,16,FALSE,42.544,140.839,"140.839,42.544",18601
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e0e,285040,Shikotsu,1,19780514,1978,5,14,19780517,1978,5,17,FALSE,42.688,141.38,"141.38,42.688",18631
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e0d,285040,Shikotsu,1,19781212,1978,12,12,19790511,1979,5,11,FALSE,42.688,141.38,"141.38,42.688",18632
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e0c,285040,Shikotsu,1,19810227,1981,2,27,19810227,1981,2,27,FALSE,42.688,141.38,"141.38,42.688",18633
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e0b,285050,Tokachidake,1,20040225,2004,2,25,20040419,2004,4,19,FALSE,43.418,142.686,"142.686,43.418",18661
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e0a,285050,Tokachidake,1,19610814,1961,8,14,19610814,1961,8,14,FALSE,43.418,142.686,"142.686,43.418",18657
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e09,285050,Tokachidake,3,19620629,1962,6,29,19620916,1962,9,16,FALSE,43.418,142.686,"142.686,43.418",18658
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e08,285050,Tokachidake,1,19850619,1985,6,19,19850622,1985,6,22,FALSE,43.418,142.686,"142.686,43.418",18659
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e07,285050,Tokachidake,2,19881210,1988,12,10,19890516,1989,5,16,FALSE,43.418,142.686,"142.686,43.418",18660
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e06,285070,Akan,1,19981109,1998,11,9,19981109,1998,11,9,FALSE,43.384,144.013,"144.013,43.384",18703
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e05,285070,Akan,1,20060321,2006,3,21,20060321,2006,3,21,FALSE,43.384,144.013,"144.013,43.384",18704
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e04,285070,Akan,1,20081118,2008,11,18,20081128,2008,11,28,FALSE,43.384,144.013,"144.013,43.384",18707
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e03,285070,Akan,1,19640618,1964,6,18,19640704,1964,7,4,FALSE,43.384,144.013,"144.013,43.384",18697
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e02,285070,Akan,1,19650515,1965,5,15,19650515,1965,5,15,FALSE,43.384,144.013,"144.013,43.384",18698
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e01,285070,Akan,1,19660615,1966,6,15,19660615,1966,6,15,FALSE,43.384,144.013,"144.013,43.384",18699
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4e00,285070,Akan,1,19840501,1984,5,1,19840501,1984,5,1,FALSE,43.384,144.013,"144.013,43.384",18700
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dff,285070,Akan,1,19880105,1988,1,5,19880218,1988,2,18,FALSE,43.384,144.013,"144.013,43.384",18701
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dfe,285070,Akan,1,19961121,1996,11,21,19961121,1996,11,21,FALSE,43.384,144.013,"144.013,43.384",18702
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dfd,285070,Akan,1,19600916,1960,9,16,19600916,1960,9,16,FALSE,43.384,144.013,"144.013,43.384",18695
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dfc,285070,Akan,1,19620428,1962,4,28,19620428,1962,4,28,FALSE,43.384,144.013,"144.013,43.384",18696
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dfb,290030,Chachadake [Tiatia],4,19730714,1973,7,14,19730728,1973,7,28,FALSE,44.353,146.252,"146.252,44.353",18740
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dfa,290030,Chachadake [Tiatia],2,19780720,1978,7,20,,,,,FALSE,44.353,146.252,"146.252,44.353",18742
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4df9,290030,Chachadake [Tiatia],2,19810610,1981,6,10,19810625,1981,6,25,FALSE,44.353,146.252,"146.252,44.353",18743
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4df8,290070,Etorofu-Yakeyama [Grozny Group],1,19680216,1968,2,16,19680216,1968,2,16,FALSE,45.012,147.871,"147.871,45.012",18750
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4df7,290070,Etorofu-Yakeyama [Grozny Group],1,19700702,1970,7,2,,,,,FALSE,45.012,147.871,"147.871,45.012",18751
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4df6,290070,Etorofu-Yakeyama [Grozny Group],1,19730116,1973,1,16,19730116,1973,1,16,FALSE,45.012,147.871,"147.871,45.012",18752
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4df5,290070,Etorofu-Yakeyama [Grozny Group],2,19730516,1973,5,16,19730517,1973,5,17,FALSE,45.012,147.871,"147.871,45.012",18753
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4df4,290070,Etorofu-Yakeyama [Grozny Group],2,19890503,1989,5,3,19890805,1989,8,5,FALSE,45.012,147.871,"147.871,45.012",18754
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4df3,290070,Etorofu-Yakeyama [Grozny Group],2,20120816,2012,8,16,20120825,2012,8,25,FALSE,45.012,147.871,"147.871,45.012",20761
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4df2,290070,Etorofu-Yakeyama [Grozny Group],2,20130216,2013,2,16,20130404,2013,4,4,FALSE,45.012,147.871,"147.871,45.012",20762
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4df1,290100,Moyorodake [Medvezhia],1,19991007,1999,10,7,19991013,1999,10,13,FALSE,45.389,148.838,"148.838,45.389",18765
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4df0,290120,Kolokol Group,3,19700216,1970,2,16,19700316,1970,3,16,FALSE,46.042,150.083,"150.083,46.042",18773
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4def,290120,Kolokol Group,1,19730725,1973,7,25,19730726,1973,7,26,FALSE,46.042,150.083,"150.083,46.042",18774
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dee,290150,Chirpoi,2,19601020,1960,10,20,,,,,FALSE,46.532,150.871,"150.871,46.532",18784
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ded,290150,Chirpoi,2,19821122,1982,11,22,,,,,FALSE,46.532,150.871,"150.871,46.532",18785
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dec,290150,Chirpoi,0,20121111,2012,11,11,20161018,2016,10,18,FALSE,46.532,150.871,"150.871,46.532",20756
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4deb,290160,Unnamed,0,19720429,1972,4,29,19720430,1972,4,30,FALSE,46.47,151.28,"151.28,46.47",18786
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dea,290200,Ketoi,2,19600927,1960,9,27,,,,,FALSE,47.35,152.475,"152.475,47.35",18795
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4de9,290240,Sarychev Peak,1,19860901,1986,9,1,,,,,FALSE,48.092,153.2,"153.2,48.092",18817
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4de8,290240,Sarychev Peak,1,19890113,1989,1,13,19890114,1989,1,14,FALSE,48.092,153.2,"153.2,48.092",18818
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4de7,290240,Sarychev Peak,4,20090611,2009,6,11,20090716,2009,7,16,FALSE,48.092,153.2,"153.2,48.092",18819
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4de6,290240,Sarychev Peak,2,20180908,2018,9,8,20181015,2018,10,15,FALSE,48.092,153.2,"153.2,48.092",22288
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4de5,290240,Sarychev Peak,2,20171012,2017,10,12,20171113,2017,11,13,FALSE,48.092,153.2,"153.2,48.092",22308
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4de4,290240,Sarychev Peak,2,20190516,2019,5,16,20191007,2019,10,7,FALSE,48.092,153.2,"153.2,48.092",22320
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4de3,290240,Sarychev Peak,3,19600830,1960,8,30,19600830,1960,8,30,FALSE,48.092,153.2,"153.2,48.092",18814
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4de2,290240,Sarychev Peak,2,19651209,1965,12,9,19651209,1965,12,9,FALSE,48.092,153.2,"153.2,48.092",18815
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4de1,290240,Sarychev Peak,2,19760923,1976,9,23,19761002,1976,10,2,FALSE,48.092,153.2,"153.2,48.092",18816
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4de0,290250,Raikoke,3,20190622,2019,6,22,20190701,2019,7,1,FALSE,48.292,153.25,"153.25,48.292",22321
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ddf,290260,Chirinkotan,2,19790416,1979,4,16,19801010,1980,10,10,FALSE,48.98,153.48,"153.48,48.98",18828
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dde,290260,Chirinkotan,1,19861011,1986,10,11,19861012,1986,10,12,FALSE,48.98,153.48,"153.48,48.98",18829
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ddd,290260,Chirinkotan,2,20040720,2004,7,20,20040720,2004,7,20,FALSE,48.98,153.48,"153.48,48.98",18830
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ddc,290260,Chirinkotan,1,20130611,2013,6,11,20140601,2014,6,1,FALSE,48.98,153.48,"153.48,48.98",20757
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4ddb,290260,Chirinkotan,3,20161129,2016,11,29,20170407,2017,4,7,FALSE,48.98,153.48,"153.48,48.98",22175
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dda,290260,Chirinkotan,2,20141121,2014,11,21,20150810,2015,8,10,FALSE,48.98,153.48,"153.48,48.98",22223
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dd9,290270,Ekarma,1,19800524,1980,5,24,,,,,FALSE,48.958,153.93,"153.93,48.958",18832
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dd8,290270,Ekarma,2,20100630,2010,6,30,20100810,2010,8,10,FALSE,48.958,153.93,"153.93,48.958",18833
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dd7,290360,Chikurachki,1,19610502,1961,5,2,19610810,1961,8,10,FALSE,50.324,155.461,"155.461,50.324",18850
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dd6,290360,Chikurachki,2,19640201,1964,2,1,19640216,1964,2,16,FALSE,50.324,155.461,"155.461,50.324",18851
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dd5,290360,Chikurachki,3,20150216,2015,2,16,20150218,2015,2,18,FALSE,50.324,155.461,"155.461,50.324",20990
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dd4,290360,Chikurachki,2,20160329,2016,3,29,20160331,2016,3,31,FALSE,50.324,155.461,"155.461,50.324",22127
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dd3,290360,Chikurachki,2,20160727,2016,7,27,20160818,2016,8,18,FALSE,50.324,155.461,"155.461,50.324",22153
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dd2,290360,Chikurachki,2,20070304,2007,3,4,20070418,2007,4,18,FALSE,50.324,155.461,"155.461,50.324",18858
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dd1,290360,Chikurachki,2,20070819,2007,8,19,20071101,2007,11,1,FALSE,50.324,155.461,"155.461,50.324",18859
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dd0,290360,Chikurachki,2,20080729,2008,7,29,20080808,2008,8,8,FALSE,50.324,155.461,"155.461,50.324",18860
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dcf,290360,Chikurachki,2,19670906,1967,9,6,19670920,1967,9,20,FALSE,50.324,155.461,"155.461,50.324",18852
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dce,290360,Chikurachki,2,19730810,1973,8,10,19730928,1973,9,28,FALSE,50.324,155.461,"155.461,50.324",18853
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dcd,290360,Chikurachki,4,19861118,1986,11,18,19861207,1986,12,7,FALSE,50.324,155.461,"155.461,50.324",18854
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dcc,290360,Chikurachki,2,20020125,2002,1,25,20020422,2002,4,22,FALSE,50.324,155.461,"155.461,50.324",18855
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dcb,290360,Chikurachki,2,20030417,2003,4,17,20030703,2003,7,3,FALSE,50.324,155.461,"155.461,50.324",18856
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dca,290360,Chikurachki,1,20050312,2005,3,12,20050407,2005,4,7,FALSE,50.324,155.461,"155.461,50.324",18857
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dc9,290380,Ebeko,2,20161020,2016,10,20,20200604,2020,6,4,TRUE,50.686,156.014,"156.014,50.686",22176
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dc8,290380,Ebeko,2,19890202,1989,2,2,19900415,1990,4,15,FALSE,50.686,156.014,"156.014,50.686",18875
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dc7,290380,Ebeko,1,19910116,1991,1,16,19910116,1991,1,16,FALSE,50.686,156.014,"156.014,50.686",18876
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dc6,290380,Ebeko,2,20050129,2005,1,29,20050216,2005,2,16,FALSE,50.686,156.014,"156.014,50.686",18877
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dc5,290380,Ebeko,1,20090211,2009,2,11,20090713,2009,7,13,FALSE,50.686,156.014,"156.014,50.686",18878
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4dc4,290380,Ebeko,1,20100702,2010,7,2,20100709,2010,7,9,FALSE,50.686,156.014,"156.014,50.686",18879
